,Gender,Background,Eyewear,Hats,Clothing,Mouth,Fur,Eyes,Earring,Rarity score,Token Id
1134,Doge,Gray,Polarized,Helmet,Padded Armor,Original,Coffee,Covered,None,39.49589564724721,1134
1135,Doggo,Purple,None,Halo,Tie,Smoking,Coffee,Focused,None,27.70431490143655,1135
1136,Doge,Purple,None,Newsboy,Overlord Cape,Smoking,Coffee,Puppy Eyes,None,29.952400348182795,1136
1137,Doge,Purple,Sunglasses,Sleeper Cap,Sweater,Mouth Open,Gray,Covered,None,43.04881737545182,1137
1138,Doge,Purple,Sunglasses,Pickelhaube,Sweater,Mouth Open,Pink,Covered,Spike Piercing,79.35128275692118,1138
1139,Doggo,Gray,None,Flatcap,None,Smile,Original,Focused,Triple Ruby Earring,52.89726773942816,1139
1140,Doggo,Blue,None,None,Iron Collar,Original,Teal,Skeptical,None,18.607484862700336,1140
1141,Doge,Purple,None,Trapper Hat,Bandana,Mouth Open,Teal,Angry,Gold Earring,67.05131940172318,1141
1142,Doge,Lime,Teashades,None,None,Original,Chocolate,Covered,Silver Piercing,60.902366151572885,1142
1143,Doge,Purple,None,Newsboy,Mechanized Collar,Beauty,Slime,Focused,None,33.333883929187394,1143
1144,Doge,Purple,None,Doge Cap,Padded Armor,Tongue Out,Teal,Tired,None,28.75217758034697,1144
1145,Doge,Lime,None,Sleeper Cap,Tropical Shirt,Original,Acid,Tired,Ruby Earring,60.15532218842332,1145
1146,Doge,Purple,Polarized,Spike Hair,Dog Collar,Teeth Showing,Iceberg,Covered,Silver Piercing,75.32243323011213,1146
1147,Doggo,Gray,None,Afro Hair,Hazard Suit,Smile,Coffee,Tired,Spike Piercing,60.38381303719045,1147
1148,Doggo,Beige,None,Straw Hat,Striped Tie,Smile,Gray,Sad,None,29.528451135739502,1148
1149,Doge,Green,None,None,ETH Collar,Original,Iceberg,Focused,None,16.326141648467086,1149
1150,Doggo,Beige,None,Popstar Hair,Hazard Suit,Bone,Blue,Puppy Eyes,None,32.34793514925063,1150
1151,Doggo,Green,Sunglasses,None,Mechanized Collar,Mustache,Iceberg,Covered,None,36.043108228391915,1151
1152,Doggo,Blue,None,None,None,Bone,Cyborg,Tired,None,15.211524826963988,1152
1153,Doggo,Green,Eyepatch,Sleeper Cap,K9 Vest,Pipe,Iceberg,Suspicious,None,61.78463158644868,1153
1154,Doggo,Beige,None,Newsboy,Iron Collar,Whistle,Gray,Focused,None,29.795129994811294,1154
1155,Doggo,Beige,None,None,None,Smile,Snow,Angry,None,14.168600044175728,1155
1156,Doge,Orange,None,Plumber Hat,Tie,Grrrrr,Tiger,Puppy Eyes,None,30.03329560984207,1156
1157,Doge,Purple,Sunglasses,Sleeper Cap,Rag Cape,Underbit,Iceberg,Covered,None,42.95357094324002,1157
1158,Doge,Red,None,Sleeper Cap,Scientist Suit,Mouth Open,Pink,Skeptical,None,30.119065407346092,1158
1159,Doge,Purple,None,Miner Helmet,Kimono,Beauty,Zebra,Skeptical,None,32.07178537242789,1159
1160,Doggo,Lime,None,Plumber Hat,None,Grrrrr,Iceberg,Beauty,None,23.741856577367376,1160
1161,Doge,Lime,None,Bucket Hat,Hoodie,Tongue Out,Blue,Tired,Silver Piercing,63.11747722036297,1161
1162,Doggo,Beige,Sunglasses,Helmet,Gold Collar,Mustache,Iceberg,Covered,None,44.71576137297269,1162
1163,Doggo,Red,Sunglasses,Fox Mask,Hoodie,Smile,Pink,Covered,Silver Piercing,75.64632957980605,1163
1164,Doggo,Lime,ScopeShot,Mohawk Hair,Dog Collar,Golden Jaw,Iceberg,Puppy Eyes,None,59.693922717946315,1164
1165,Doggo,Lime,None,Straw Hat,Iron Collar,Whistle,Original,Bloodshot,None,31.047811466822655,1165
1166,Doge,Orange,None,Trapper Hat,Party Suit,Mouth Open,Snow,Skeptical,None,30.709638245870007,1166
1167,Doggo,Purple,None,Stuntman Helmet,Hoodie,Original,Wave,Sad,None,30.914482753118328,1167
1168,Doge,Orange,Polarized,Popstar Hair,Varsity Jacket,Bone,Iceberg,Covered,None,44.044214211761435,1168
1169,Doge,Green,None,Turban,Bandana,Original,Coffee,Beauty,None,26.213681692796893,1169
1170,Doggo,Blue,None,Bucket Hat,Padded Armor,Pizza,Gray,Rolling Eyes,Gold Earring,70.79919986134941,1170
1171,Doge,Green,Monocle,Stuntman Helmet,Padded Vest,Pipe,Gray,Long Lashes,None,63.36564670168039,1171
1172,Doggo,Lime,3D Glasses,Halo,V-Neck,Smile,Blue,Covered,Triple Gold Earring,80.7658985704969,1172
1173,Doggo,Green,Teashades,Flatcap,None,Whistle,Snow,Covered,None,38.710376956154654,1173
1174,Doggo,Lime,3D Glasses,Trapper Hat,Dog Collar,Bone,Green,Covered,None,47.1686722748497,1174
1175,Doge,Orange,Polarized,Helmet,Drifter Jacket,Pizza,Tiger,Covered,None,46.14441353043958,1175
1176,Doggo,Green,Teashades,Baseball Cap,Tropical Shirt,Smile,Chocolate,Covered,None,43.920609812301926,1176
1177,Doggo,Blue,Teashades,Sleeper Cap,Striped Tie,Pizza,Iceberg,Covered,None,45.096974298678624,1177
1178,Doggo,Purple,None,None,Business Casual,Mouth Open,Chocolate,Scar,None,24.018103051047817,1178
1179,Doge,Red,None,Afro Hair,None,Tongue Out,Acid,Puppy Eyes,None,22.870288006731112,1179
1180,Doggo,Beige,Polarized,None,Gakuran,Underbit,Iceberg,Covered,Tube Piercing,70.47933264730258,1180
1181,Doge,Beige,ScopeShot,Ashigaru Hat,Gold Collar,Teeth Showing,Gray,Tired,None,59.19859394192103,1181
1182,Doggo,Orange,Polarized,Flatcap,None,Smile,Zebra,Covered,None,34.166663812056015,1182
1183,Doggo,Gray,None,None,None,Mouth Open,Zebra,Tired,None,12.70630430075784,1183
1184,Doge,Gray,Sunglasses,Pickelhaube,Fur Jacket,Double Chin,Gray,Covered,None,46.668354162354866,1184
1185,Doge,Red,3D Glasses,None,Stonks,Teeth Showing,Cyborg,Covered,None,39.53425563546284,1185
1186,Doggo,Green,Polarized,Ashigaru Hat,Samurai Armor,Cigar,Gray,Covered,None,47.42092375489872,1186
1187,Doggo,Orange,None,None,Fur Jacket,Golden Jaw,Tiger,Focused,None,24.17993309911841,1187
1188,Doge,Green,None,None,None,Smile,Wave,Tired,Triple Ruby Earring,45.796507919778925,1188
1189,Doggo,Purple,None,Flatcap,Kimono,Original,Tiger,Tired,None,26.747037022514032,1189
1190,Doggo,Lime,Sunglasses,Fox Mask,None,Original,Black,Covered,None,31.861498516179942,1190
1191,Doggo,Red,Polarized,Newsboy,Tropical Shirt,Teeth Showing,Coffee,Covered,None,42.110656610138335,1191
1192,Doggo,Blue,Polarized,Afro Hair,Bandana,Mouth Open,Green,Covered,None,41.7058530900619,1192
1193,Doggo,Gray,None,Turban,Life Vest,Tongue Out,Blue,Crosseyed,None,33.857753593088106,1193
1194,Doge,Lime,None,Propeller Hat,K9 Vest,Teeth Showing,Snow,Focused,None,29.590379794936982,1194
1195,Doggo,Beige,None,Flatcap,Bandana,Smile,Coffee,Puppy Eyes,Spike Piercing,59.02172830247184,1195
1196,Doggo,Blue,None,None,Dog Collar,Muzzle,Teal,Paranoid,None,25.980327273949754,1196
1197,Doge,Green,None,Miner Helmet,Samurai Armor,Smoking,Teal,Skeptical,None,31.781281571120367,1197
1198,Doggo,Orange,None,Slouch Hat,Party Suit,Original,Giraffe,Tired,None,27.747205045401824,1198
1199,Doge,Beige,3D Glasses,Stuntman Helmet,Tie,Iron Jaw,Green,Covered,None,48.168757900355416,1199
1200,Doge,Blue,Sunglasses,Popstar Hair,Bandana,Party Horn,Iceberg,Covered,None,41.73909464857968,1200
1201,Doge,Orange,None,None,Scarf & T-shirt,Smile,Black,Sad,Gold Earring,56.22166384749562,1201
1202,Doggo,Gray,3D Glasses,Doge Cap,Dog Collar,Double Chin,Original,Covered,None,46.159030009592385,1202
1203,Doggo,Green,None,Baseball Cap,Kimono,Original,Gray,Puppy Eyes,None,27.361466238606873,1203
1204,Doge,Orange,Polarized,None,None,Mouth Open,Snow,Covered,None,27.113008487824143,1204
1205,Doge,Beige,None,Trench Helmet,None,Cavities,Iceberg,Beauty,None,25.77085780783473,1205
1206,Doggo,Gray,None,Propeller Hat,Rag Cape,Beauty,Blue,Puppy Eyes,Triple Spike Earring,67.65592858508978,1206
1207,Doge,Blue,3D Glasses,Army Hat,Samurai Armor,Teeth Showing,Iceberg,Covered,None,46.00654846351006,1207
1208,Doggo,Red,Retro Glasses,Halo,Stonks,Whistle,Original,Covered,Ruby Earring,79.41347574359384,1208
1209,Doge,Red,Polarized,None,Hoodie,Original,Green,Covered,None,32.547249189354325,1209
1210,Doggo,Lime,Retro Glasses,Popstar Hair,None,Smile,Coffee,Covered,None,35.40511557648664,1210
1211,Doggo,Blue,None,None,Dog Collar,Smoking,Original,Focused,None,19.259924914078354,1211
1212,Doggo,Red,Monocle,Plumber Hat,Kimono,Iron Jaw,Black,Focused,Ruby Earring,91.6854549834535,1212
1213,Doggo,Purple,None,Afro Hair,None,Bone,Slime,Focused,None,24.427618682975268,1213
1214,Doggo,Red,None,None,None,Original,Original,Focused,Spike Piercing,43.94381510615368,1214
1215,Doge,Beige,None,Beret,None,Smile,Coffee,Focused,None,18.11692248286757,1215
1216,Doge,Gray,Monocle,Sleeper Cap,K9 Vest,Original,Wave,Focused,Tube Piercing,90.97114390562612,1216
1217,Doggo,Orange,Sunglasses,None,Scarf,Smile,Gray,Covered,Spike Piercing,67.4933669566384,1217
1218,Doge,Lime,None,Sakkat,K9 Vest,Beard,Coffee,Skeptical,None,30.623912743098813,1218
1219,Doggo,Green,None,Straw Hat,None,Smile,Iceberg,Demon Eyes,None,20.512688785269106,1219
1220,Doge,Beige,Sunglasses,Fox Mask,Striped Tie,Mustache,Chocolate,Covered,Triple Ruby Earring,81.09425367022568,1220
1221,Doge,Orange,None,Halo,Samurai Armor,Clown,Gray,Focused,None,31.595454145749528,1221
1222,Doggo,Beige,None,Turban,Sphere Necklace,Smile,Original,Tired,None,25.00852530825714,1222
1223,Doggo,Gray,Monocle,Helmet,Scientist Suit,Smoking,Black,Tired,None,56.78403252821218,1223
1224,Doggo,Beige,None,Tophat,Sweater,Smile,Tiger,Bloodshot,None,31.281221143524235,1224
1225,Doggo,Lime,Sunglasses,Miner Helmet,Scarf,Teeth Showing,Acid,Covered,None,44.21093166300576,1225
1226,Doge,Lime,None,Miner Helmet,Striped Tie,Mouth Open,Spot,Tired,None,28.861631815252668,1226
1227,Doggo,Green,Sunglasses,Plumber Hat,Scientist Suit,Stick,Wave,Covered,Silver Piercing,80.51805105278598,1227
1228,Doggo,Blue,None,Plumber Hat,Stonks,Mask,Blue,Paranoid,None,35.491388868050926,1228
1229,Doge,Orange,Polarized,None,ETH Collar,Mouth Open,Teal,Covered,None,35.15718467529946,1229
1230,Doge,Lime,None,None,Dog Collar,Whistle,Giraffe,Focused,None,20.598334263966045,1230
1231,Doge,Lime,Sunglasses,Emo Hair,Tie,Grrrrr,Coffee,Covered,Silver Piercing,75.67484902734891,1231
1232,Doggo,Green,None,Sailor Hat,V-Neck,Tongue Out,Original,Angry,Silver Piercing,65.66542354615741,1232
1233,Doge,Beige,None,None,None,Bone,Snow,Beauty,None,17.435996356050456,1233
1234,Doggo,Lime,Polarized,Baseball Cap,V-Neck,Teeth Showing,Teal,Covered,None,43.97758724349397,1234
1235,Doge,Purple,None,Stuntman Helmet,ETH Collar,Smoking,Coffee,Puppy Eyes,None,29.42369949513688,1235
1236,Doggo,Orange,None,None,Royal Cape,Original,Snow,Skeptical,None,19.39812911779274,1236
1237,Doge,Green,Teashades,Afro Hair,None,Stick,Tiger,Covered,Triple Ruby Earring,76.57990063211525,1237
1238,Doggo,Green,None,Stuntman Helmet,Life Vest,Mouth Open,Tiger,Skeptical,None,31.45732996103461,1238
1239,Doge,Gray,3D Glasses,Straw Hat,Sphere Necklace,Original,Green,Covered,None,43.47756682952083,1239
1240,Doggo,Orange,None,None,V-Neck,Smile,Teal,Puppy Eyes,Gold Earring,54.44035775311077,1240
1241,Doge,Gray,Sunglasses,None,None,Whistle,Teal,Covered,None,27.346446277354836,1241
1242,Doggo,Blue,None,Straw Hat,Dog Collar,Whistle,Iceberg,Crosseyed,None,30.223848968135332,1242
1243,Doge,Beige,None,Helmet,None,Smile,Green,Focused,None,19.345696129667626,1243
1244,Doge,Red,Teashades,Unicorn Horn,None,Bone,Spot,Covered,None,40.85352882279568,1244
1245,Doge,Beige,None,Popstar Hair,Tropical Shirt,Frisbee,Green,Eye Shadow,None,36.43446655793729,1245
1246,Doge,Green,Sunglasses,Nerdy Hair,Stonks,Whistle,Iceberg,Covered,None,41.80099758665195,1246
1247,Doggo,Red,None,Wizard Hat,Bandana,Original,Green,Tired,None,24.794240367703214,1247
1248,Doge,Purple,Sunglasses,None,V-Neck,Grrrrr,Coffee,Covered,None,33.095007153125074,1248
1249,Doggo,Beige,Sunglasses,Halo,None,Teeth Showing,Acid,Covered,None,36.95283005297572,1249
1250,Doge,Beige,None,Propeller Hat,Padded Vest,Whistle,Chocolate,Skeptical,Ruby Earring,64.55097962871356,1250
1251,Doggo,Blue,Futuristic,Trapper Hat,Scientist Suit,Smile,Tiger,Robot,None,60.18919291604477,1251
1252,Doggo,Green,None,Popstar Hair,None,Smile,Original,Skeptical,Triple Gold Piercing,55.221445351324185,1252
1253,Doggo,Blue,Eyepatch,Tophat,Gakuran,Teeth Showing,Acid,Focused,None,58.05563724805645,1253
1254,Doge,Green,Sunglasses,None,Bandana,Party Horn,Gray,Covered,None,33.942735054343785,1254
1255,Doggo,Gray,Retro Glasses,Helmet,Tropical Shirt,Grrrrr,Slime,Covered,None,49.32612576723382,1255
1256,Doge,Lime,None,Halo,Padded Vest,Original,Acid,Eyelashes,None,30.871676924169527,1256
1257,Doggo,Red,None,Doge Cap,Scientist Suit,Original,Teal,Tired,None,26.056410379128046,1257
1258,Doggo,Red,None,Newsboy,Winter Jacket,Stick,Coffee,Grumpy,Silver Piercing,67.62746438895215,1258
1259,Doggo,Green,3D Glasses,Tophat,Striped Tie,Original,Green,Covered,Silver Piercing,77.38947290322403,1259
1260,Doggo,Gray,Polarized,Emo Hair,None,Iron Jaw,Original,Covered,Silver Piercing,71.11265177443661,1260
1261,Doge,Beige,Sunglasses,Army Hat,Iron Collar,Mouth Open,Black,Covered,None,42.77256996135027,1261
1262,Doggo,Lime,ScopeShot,Sleeper Cap,Business Casual,Cigar,Green,Crosseyed,None,64.04673049826341,1262
1263,Doggo,Orange,Sunglasses,None,None,Frisbee,Green,Covered,None,29.751644424093993,1263
1264,Doggo,Red,None,Straw Hat,Rider Jacket,Original,Black,Skeptical,None,25.67533272742147,1264
1265,Doggo,Green,None,Flatcap,Rider Jacket,Double Chin,Coffee,Skeptical,None,30.523890363526096,1265
1266,Doge,Green,None,None,Striped Tie,Original,Acid,Puppy Eyes,Silver Piercing,52.47835976518432,1266
1267,Doge,Lime,3D Glasses,Ashigaru Hat,Padded Vest,Pipe,Coffee,Covered,None,47.69248716162613,1267
1268,Doge,Orange,Futuristic,Spike Hair,Sweater,Mouth Open,Green,Tired,Triple Spike Earring,93.24264468343722,1268
1269,Doge,Red,Teashades,Nerdy Hair,Hoodie,Grrrrr,Gray,Covered,None,46.49708558920357,1269
1270,Doggo,Red,None,None,Iron Collar,Original,Original,Crying,None,19.95540657399412,1270
1271,Doge,Gray,None,Sailor Hat,Dog Collar,Smile,Iceberg,Tired,None,24.23711105917365,1271
1272,Doggo,Orange,Retro Glasses,Nerdy Hair,None,Original,Pink,Covered,None,36.66727891657788,1272
1273,Doggo,Beige,Eyepatch,Stuntman Helmet,Tropical Shirt,Smile,Green,Rolling Eyes,None,59.06045355637768,1273
1274,Doge,Green,None,Newsboy,Tie,Original,Iceberg,Eye Shadow,None,28.36175667408561,1274
1275,Doggo,Lime,None,Bucket Hat,Sweater,Pizza,Coffee,Tired,None,28.171062802183144,1275
1276,Doggo,Red,Teashades,Trapper Hat,None,Smile,Green,Covered,None,36.65288820446309,1276
1277,Doge,Lime,None,Spike Hair,V-Neck,Teeth Showing,Blue,Sad,None,32.857750853201075,1277
1278,Doge,Green,None,Nerdy Hair,Striped Tie,Smile,Black,Crosseyed,None,28.099753253190485,1278
1279,Doggo,Purple,Sunglasses,None,None,Tongue Out,Iceberg,Covered,None,25.59376057665724,1279
1280,Doggo,Red,Sunglasses,Trench Helmet,General Jacket,Whistle,Pink,Covered,None,45.55396882738401,1280
1281,Doggo,Orange,None,Nerdy Hair,None,Underbit,Tiger,Tired,None,22.793991504409124,1281
1282,Doge,Lime,None,None,Stonks,Original,Original,Tired,None,15.297353211275727,1282
1283,Doggo,Lime,Polarized,Army Hat,Scarf,Beard,Acid,Covered,Diamond Earring,83.12778267848297,1283
1284,Doggo,Beige,None,Miner Helmet,Life Vest,Party Horn,Blue,Focused,None,31.59536364879904,1284
1285,Doggo,Beige,None,None,Overlord Cape,Party Horn,Snow,Demon Eyes,None,26.027949058596235,1285
1286,Doggo,Lime,None,None,Rag Cape,Whistle,Giraffe,Focused,None,21.436551724373363,1286
1287,Doge,Blue,Monocle,Ashigaru Hat,None,Mouth Open,Black,Crosseyed,None,52.41688739270482,1287
1288,Doggo,Purple,None,Turban,None,Teeth Showing,Spot,Robot,None,25.918372408033573,1288
1289,Doge,Red,None,None,Stonks,Beauty,Black,Long Lashes,None,23.175078682755966,1289
1290,Doge,Purple,None,None,Dog Collar,Original,Giraffe,Focused,None,17.73594915235462,1290
1291,Doggo,Blue,Sunglasses,Straw Hat,Dog Collar,Whistle,Teal,Covered,None,42.54400814795176,1291
1292,Doggo,Orange,Polarized,Tophat,Striped Tie,Grrrrr,Snow,Covered,None,43.406092469588145,1292
1293,Doge,Green,Teashades,None,Scarf,Mouth Open,Chocolate,Covered,None,36.929048454796416,1293
1294,Doggo,Green,None,None,Padded Vest,Smile,Gray,Puppy Eyes,None,18.355028087930584,1294
1295,Doggo,Blue,Retro Glasses,Slouch Hat,Dog Collar,Grrrrr,Pink,Covered,None,47.14492496995337,1295
1296,Doggo,Red,3D Glasses,Doge Cap,Adventurer Jacket,Bone,Blue,Covered,Silver Piercing,81.77070154482038,1296
1297,Doge,Orange,None,Afro Hair,Striped Tie,Cigar,Chocolate,Tired,None,30.59052971532637,1297
1298,Doggo,Lime,None,None,Mechanized Collar,Grrrrr,Blue,Grumpy,None,25.380254473094084,1298
1299,Doggo,Blue,None,Baseball Cap,None,Beard,Pink,Focused,None,23.827473009369015,1299
1300,Doggo,Lime,None,Sleeper Cap,Rag Cape,Grrrrr,Black,Tired,Silver Piercing,60.78390776612261,1300
1301,Doge,Orange,None,None,None,Smile,Black,Puppy Eyes,None,9.205655965348672,1301
1302,Doggo,Orange,None,Plumber Hat,Tie,Original,Pink,Puppy Eyes,None,26.599396674533203,1302
1303,Doggo,Red,Retro Glasses,None,Scarf,Beard,Pink,Covered,Silver Piercing,74.00358060290468,1303
1304,Doge,Orange,Eyepatch,Straw Hat,Sweater,Bone,Giraffe,Tired,None,57.98409573951928,1304
1305,Doge,Orange,None,None,None,Grrrrr,Snow,Puppy Eyes,None,13.40176309908406,1305
1306,Doge,Gray,Retro Glasses,None,V-Neck,Smoking,Iceberg,Covered,None,37.891213270012436,1306
1307,Doge,Orange,Monocle,Sleeper Cap,None,Party Horn,Iceberg,Beauty,None,52.569352743879314,1307
1308,Doggo,Orange,Sunglasses,Nerdy Hair,Hazard Suit,Whistle,Black,Covered,Tube Piercing,78.47516686169159,1308
1309,Doggo,Lime,None,Alpine Hat,None,Underbit,Acid,Eyelashes,Spike Piercing,63.2509292967003,1309
1310,Doge,Green,None,Wizard Hat,Tie,Smoking,Iceberg,Tired,None,28.18061135600481,1310
1311,Doggo,Lime,Monocle,Fox Mask,None,Mustache,Pink,Tired,None,51.683514452356484,1311
1312,Doge,Green,Sunglasses,Straw Hat,None,Original,Giraffe,Covered,None,33.447384358841646,1312
1313,Doggo,Red,None,Doge Cap,Scarf,Frisbee,Tiger,Rolling Eyes,None,35.68190887527963,1313
1314,Doge,Orange,None,Sailor Hat,Sweater,Bone,Coffee,Puppy Eyes,None,28.995054361309975,1314
1315,Doggo,Gray,3D Glasses,Sakkat,None,Tongue Out,Green,Covered,None,39.10562858975578,1315
1316,Doge,Lime,None,Army Hat,Samurai Armor,Bone,Gray,Tired,None,30.64291839677177,1316
1317,Doge,Orange,None,Afro Hair,None,Cigar,Spot,Tired,None,24.027576820827978,1317
1318,Doggo,Blue,Polarized,Bucket Hat,None,Original,Teal,Covered,None,33.58083929408029,1318
1319,Doggo,Blue,Polarized,Sleeper Cap,Overlord Cape,Smile,Chocolate,Covered,None,41.44391778599795,1319
1320,Doge,Beige,None,Unicorn Horn,Dog Collar,Underbit,Chocolate,Skeptical,None,31.433597422705585,1320
1321,Doggo,Beige,Polarized,Plumber Hat,V-Neck,Smile,Black,Covered,None,39.94374935436265,1321
1322,Doggo,Orange,None,Plumber Hat,Rider Jacket,Underbit,Coffee,Puppy Eyes,None,29.418870202058244,1322
1323,Doge,Gray,Sunglasses,None,Kimono,Mustache,Blue,Covered,None,37.18612446418105,1323
1324,Doggo,Purple,Eyepatch,Flatcap,Sweater,Stick,Iceberg,Crying,None,61.40839466205157,1324
1325,Doge,Green,None,Sleeper Cap,Business Casual,Teeth Showing,Original,Tired,None,26.689890025942702,1325
1326,Doggo,Purple,Futuristic,None,Bandana,Beauty,Tiger,Suspicious,None,52.345500199394934,1326
1327,Doge,Green,None,Propeller Hat,Rag Cape,Original,Tiger,Demon Eyes,Ruby Earring,65.06065433927616,1327
1328,Doge,Green,Monocle,Baseball Cap,Drifter Jacket,Grrrrr,Coffee,Puppy Eyes,None,56.80783556704121,1328
1329,Doge,Red,None,None,Padded Vest,Tongue Out,Acid,Puppy Eyes,None,21.708100842303335,1329
1330,Doge,Purple,None,None,None,Pizza,Coffee,Long Lashes,None,15.683305897318958,1330
1331,Doggo,Red,Futuristic,Plumber Hat,Padded Armor,Party Horn,Black,Angry,None,61.47025902403943,1331
1332,Doggo,Green,Sunglasses,Afro Hair,Gakuran,Smoking,Green,Covered,Silver Piercing,78.74652831385838,1332
1333,Doge,Orange,None,Doge Cap,Tie,Smile,Green,Puppy Eyes,None,26.604182146525616,1333
1334,Doggo,Lime,Sunglasses,Nerdy Hair,Scarf & T-shirt,Tongue Out,Zebra,Covered,Tube Piercing,80.15139792172947,1334
1335,Doge,Beige,None,None,Tropical Shirt,Whistle,Wave,Crying,None,25.20882584756528,1335
1336,Doggo,Firestorm,None,Flatcap,None,Pizza,Green,Scar,None,32.51003432110264,1336
1337,Doge,Orange,None,Helmet,Samurai Armor,Original,Iceberg,Focused,None,25.22767431019371,1337
1338,Doge,Blue,None,Nerdy Hair,Hazard Suit,Smoking,Pink,Puppy Eyes,None,31.652619719523116,1338
1339,Doggo,Orange,None,Slouch Hat,None,Whistle,Blue,Focused,None,22.408176010845445,1339
1340,Doggo,Beige,Teashades,Crown,V-Neck,Party Horn,Coffee,Covered,None,47.06866466681333,1340
1341,Doggo,Green,Polarized,None,Scarf & T-shirt,Whistle,Spot,Covered,None,36.14791559986123,1341
1342,Doggo,Green,3D Glasses,None,Gold Collar,Underbit,Chocolate,Covered,Triple Ruby Earring,74.54647163603045,1342
1343,Doge,Lime,Teashades,Sakkat,Dog Collar,Mustache,Coffee,Covered,None,45.739792442542786,1343
1344,Doge,Lime,Sunglasses,Popstar Hair,None,Original,Black,Covered,Silver Piercing,65.99311230747085,1344
1345,Doggo,Blue,Sunglasses,Pickelhaube,Drifter Jacket,Party Horn,Original,Covered,Silver Piercing,77.87985476216808,1345
1346,Doggo,Lime,None,Doge Cap,Rag Cape,Smile,Teal,Focused,None,26.456485110235313,1346
1347,Doggo,Red,None,Straw Hat,None,Teeth Showing,Zebra,Skeptical,None,22.593881499597888,1347
1348,Doggo,Beige,Futuristic,Sailor Hat,Drifter Jacket,Pipe,Chocolate,Focused,None,60.83684987317862,1348
1349,Doggo,Wind,None,Pickelhaube,Striped Tie,Smile,Spot,Angry,Spike Piercing,72.18974306953967,1349
1350,Doge,Lime,None,Spike Hair,Party Suit,Bone,Zebra,Skeptical,Triple Ruby Earring,67.31315278475539,1350
1351,Doggo,Red,None,None,None,Stick,Iceberg,Demon Eyes,Ruby Earring,50.73523788368477,1351
