,Number,Drip Grade,Core,Drip Score,Neck,Hair,Shirt,Eye Color,Eyes,Race,Background,Hat,Face Decoration,Glasses,Necklace,Earring,Rarity score,Token Id
1375,1375,normal,lolita,23,None,braid green,peter pan collar shirt,green,sparkle,pale,sunset,None,nose ring silver,None,None,dual rings gold,30.073316480329982,1375
1376,1376,normal,prep-gyaru,25,None,og blonde,sweater and tie,lilac,classic,pink,bushland,trucker hat 911,None,None,None,None,15.340934811071191,1376
1377,1377,c-drip,gyaru,29,None,bowl black,hikki condition shirt,green,spiral,pink,sunrise,None,milady pilled tattoo,None,None,None,22.561127933974237,1377
1378,1378,c-drip,prep,29,lean neck tattoo,og blonde,knit sweater,blue,classic,tan,sunset,None,None,None,girl necklace,dual rings silver,56.32082206817094,1378
1379,1379,ss-drip,prep,50,None,og frosted purple,tennis outfit,blue,sparkle,pink,sunset,None,temple cross tattoo,mottega sunglasses yellow,None,chain earrings,53.04308220561077,1379
1380,1380,normal,hypebeast,19,None,short green,maf creeper,aqua,sparkle,clay,bushland,None,None,None,None,None,6.743999906541552,1380
1381,1381,b-drip,hypebeast-gyaru,31,None,braid purple,western jacket,blue,sparkle,pale,sunrise,trucker hat 911,None,None,None,None,11.449758075754579,1381
1382,1382,c-drip,lolita-gyaru,28,None,tuft green,blue pink shirt,blue,sleepy,pink,xp,shy saints cap,black hearts tattoo,None,None,None,32.41165400676097,1382
1383,1383,c-drip,harajuku,27,None,bowl green,cardigan tee,grey,sparkle,clay,clouds,None,face piercings,None,evil eye necklace,None,44.63628843979236,1383
1384,1384,b-drip,lolita-hypebeast,34,None,bowl black,matagonia pullover,blue,sparkle,clay,sunset,bear hat,black hearts tattoo,None,silver coin necklace,None,45.08176763645443,1384
1385,1385,c-drip,hypebeast-gyaru,26,None,tuft purple,chore coat,blue,sparkle,clay,sonora,denim usa cap,None,None,None,None,13.62436305049862,1385
1386,1386,normal,hypebeast-gyaru,21,None,bowl green,red puffer,green,sparkle,clay,sunset,trucker anime,None,None,None,chrome cross,23.12143817981169,1386
1387,1387,c-drip,prep-gyaru,26,None,short green,blue ribbon tank,blue,teary,pink,roadside,ivy cap,None,None,None,None,15.702965741302483,1387
1388,1388,b-drip,gyaru,33,None,tuft blue,super lover shirt,blue,dilated,pale,mountain,white cowboy hat,face piercings,None,None,None,24.99735077800818,1388
1389,1389,normal,lolita-hypebeast,24,None,bowl slate,ribbon lolita,green,sparkle,clay,mountain,treeprint bucket,None,sunglasses,None,None,26.04862094524329,1389
1390,1390,s-drip,prep-harajuku,40,None,short blue,zip polo,aqua,sparkle,clay,sunset,tennis visor,None,prescription glasses,milady beads,None,53.89000473760485,1390
1391,1391,normal,gyaru,25,None,short blonde,hikki condition shirt,blue,classic,clay,sunrise,None,None,None,None,strawberry earring,14.315823608500017,1391
1392,1392,c-drip,gyaru,28,lean neck tattoo,bowl blue,active dissident shirt,lilac,dilated,pink,bushland,None,None,None,None,None,26.962380064160456,1392
1393,1393,c-drip,hypebeast-gyaru,29,None,braid black,football shirt,lilac,dilated,pink,sunrise,shy saints cap,None,None,None,None,18.057373114913812,1393
1394,1394,c-drip,hypebeast-gyaru,26,None,tuft brown,skull sweater,aqua,sparkle,pink,clouds,trucker pink camo,None,None,None,None,19.466747824866545,1394
1395,1395,normal,prep-gyaru,22,None,bowl slate,sweater and tie,blue,dilated,clay,sunset,brown cowboy hat,None,None,None,None,9.381221719608673,1395
1396,1396,normal,prep,22,None,bowl purple,bear sweater,green,classic,clay,casino,None,None,None,None,chain earrings,16.58041806608061,1396
1397,1397,a-drip,prep,37,None,og black,bear sweater,green,sleepy,alien,clouds,None,tyson tribal tattoo,None,None,None,29.170920229567603,1397
1398,1398,normal,prep,23,None,braid green,green blazer,blue,classic,pink,yashima,None,None,None,None,None,4.349730002932465,1398
1399,1399,ss-drip,prep-harajuku,47,spider neck tattoo,bowl brown,zip polo,aqua,sleepy,tan,casino,earflap cap,None,prescription glasses,None,safety pin piercing,76.79813302895266,1399
1400,1400,b-drip,hypebeast,30,None,braid black,fleece paisley jacket,green,dilated,clay,clouds,None,None,None,silver coin necklace,None,22.159649463200832,1400
1401,1401,b-drip,lolita-gyaru,32,None,braid blue,sailor lolita,lilac,teary,pink,sunset,workin cap,None,None,None,None,19.2745537355888,1401
1402,1402,a-drip,harajuku-gyaru,38,anime chest tattoo,bowl brown,tie dye shirt,blue,dilated,clay,casino,trucker construction,face piercings,sunglasses,None,chrome cross,78.86518188466425,1402
1403,1403,b-drip,prep,32,None,short blue,pink knit polo,brown,teary,clay,roadside,earflap cap,None,None,None,None,15.035990119167003,1403
1404,1404,b-drip,lolita-gyaru,32,None,og orange,maid,lilac,teary,tan,bushland,white cowboy hat,None,None,None,None,22.664057699757212,1404
1405,1405,b-drip,harajuku-gyaru,31,None,bowl purple,cardigan tee,blue,sparkle,clay,casino,aloha visor,None,None,girl necklace,None,31.320169363254784,1405
1406,1406,a-drip,prep-hypebeast,37,None,braid blue,pink knit polo,blue,sparkle,tan,clouds,treeprint bucket,star heart tattoo,None,None,None,34.791226919672155,1406
1407,1407,b-drip,lolita-hypebeast,32,None,short orange,meedles tracksuit,blue,spiral,pale,sunset,pink bonnet,None,None,None,loop chain earring,29.68947265384296,1407
1408,1408,s-drip,lolita-harajuku,42,None,bowl black,fur coat,brown,sparkle,pink,clouds,cake hat,temple cross tattoo,None,None,strawberry earring,48.58192336966237,1408
1409,1409,c-drip,lolita-prep,29,None,bowl brown,sailor lolita,green,dilated,clay,nagano,ivy cap,teardrops tattoo,round glasses,None,None,45.305441102111025,1409
1410,1410,normal,hypebeast,16,None,bowl brown,meedles tracksuit,brown,classic,pale,bushland,None,None,None,None,None,2.1078903864859186,1410
1411,1411,b-drip,prep-hypebeast,30,None,bowl green,knit sweater,green,sparkle,black,bushland,buckethat,None,None,None,loop chain earring,31.146815460649606,1411
1412,1412,normal,lolita,19,None,bowl brown,pink coat,green,dilated,clay,sunrise,None,None,None,None,safety pin piercing,15.967726222554282,1412
1413,1413,normal,prep,19,None,bowl green,green blazer,green,dilated,clay,streets,None,teardrops tattoo,round glasses,None,None,34.11695494133395,1413
1414,1414,s-drip,prep-gyaru,40,None,og blonde,tennis outfit,blue,teary,tan,sunrise,backwards trucker pink,nose ring gold,None,None,None,35.451976372999695,1414
1415,1415,normal,lolita-hypebeast,25,None,tuft dark,skull sweater,brown,dilated,clay,bjork,bear hat,None,None,None,None,14.107139128881569,1415
1416,1416,s-drip,hypebeast-gyaru,40,None,bowl blue,fleece paisley jacket,green,classic,pink,clouds,cross cap pink,None,None,None,None,17.388541497536977,1416
1417,1417,normal,hypebeast,24,None,tuft dark,maf rothko,blue,sleepy,pale,roadside,None,nose ring gold,None,None,None,19.01852662505698,1417
1418,1418,normal,prep,19,None,tuft brown,fuzzy coat,aqua,closed,pale,clouds,None,None,None,None,None,11.093589325107917,1418
1419,1419,normal,hypebeast-gyaru,19,None,og black,maf creeper,blue,classic,clay,mountain,denim usa cap,None,None,None,None,9.747199309208831,1419
1420,1420,normal,lolita,25,None,braid purple,peter pan collar shirt,blue,heart eyes,clay,casino,None,None,None,None,None,7.574264745375267,1420
1421,1421,c-drip,prep-gyaru,28,None,braid green,mwo shirt,green,classic,pale,mountain,ivy cap,None,None,None,None,11.161072449444779,1421
1422,1422,c-drip,prep,27,None,og blonde,pink knit polo,blue,dilated,pale,xp,beret,None,None,None,None,13.75822631291366,1422
1423,1423,normal,lolita-hypebeast,25,None,braid black,skull sweater,blue,dilated,pink,sunrise,pink bonnet,None,None,None,None,11.365763449555605,1423
1424,1424,normal,lolita-gyaru,25,None,og blue,blue pink shirt,brown,sparkle,clay,clouds,rhinestone skull cap,None,None,None,None,12.388221529926247,1424
1425,1425,c-drip,lolita-hypebeast,26,None,bowl brown,football shirt,blue,classic,pink,bushland,maid hat,None,None,None,None,13.553344751776722,1425
1426,1426,s-drip,hypebeast,40,None,short pink,fleece paisley jacket,aqua,crying,pale,sonora,None,None,None,lean neck tattoo,None,33.74777751717393,1426
1427,1427,b-drip,hypebeast-gyaru,34,None,bowl blue,bowling shirt oriental,brown,dilated,pale,tennis,brown cowboy hat,None,None,None,loop chain earring,28.725524882166415,1427
1428,1428,s-drip,hypebeast,42,None,braid brown,gold spray puffer,green,sleepy,pale,roadside,None,gucci cone tattoo,larry glasses,None,None,41.18046423126051,1428
1429,1429,c-drip,harajuku,26,None,bowl black,leopard vest,blue,sparkle,pink,sunset,None,face piercings,None,None,safety pin piercing,34.18647716773119,1429
1430,1430,s-drip,lolita-harajuku,41,castle neck tattoo,bowl green,heihei shirt,green,dilated,pink,sunrise,sailor hat,star heart tattoo,round glasses,lean neck tattoo,None,82.44169853519249,1430
1431,1431,c-drip,harajuku-gyaru,28,None,og blonde,goth harajuku,brown,classic,pale,sunset,flower clip,None,mottega sunglasses blue,None,None,28.79847930109455,1431
1432,1432,s-drip,gyaru,40,None,bowl blue,mouse tank,blue,closed,tan,bushland,trucker hat 911,black hearts tattoo,None,None,None,35.851378194470044,1432
1433,1433,normal,prep-gyaru,18,None,short green,special people shirt,green,sparkle,clay,sunset,varsity cap,None,None,None,None,9.600815094888718,1433
1434,1434,a-drip,prep-gyaru,35,None,short orange,remilia tank,brown,sparkle,clay,bushland,beret,temple cross tattoo,None,None,flower earring,43.09783471495355,1434
1435,1435,b-drip,hypebeast,33,None,braid black,silk shirt,blue,classic,pale,yashima,None,face piercings,None,None,None,20.612496640585583,1435
1436,1436,s-drip,hypebeast,41,lean neck tattoo,bowl slate,skull sweater,blue,dilated,alien,bushland,None,None,None,None,loop chain earring,44.122106167829735,1436
1437,1437,a-drip,hypebeast,36,None,og blue,malenciaga neon,blue,crying,pink,sunset,None,None,None,None,None,8.695799938764761,1437
1438,1438,a-drip,hypebeast-gyaru,39,None,braid blue,maf rothko,brown,dilated,clay,roadside,trucker hat 911,None,None,None,chrome cross,29.925784406706214,1438
1439,1439,s-drip,lolita-prep,40,None,short blue,pink knit polo,green,teary,clay,yashima,sailor hat,None,mottega sunglasses blue,None,diamond stud,49.26978326451172,1439
1440,1440,a-drip,lolita-harajuku,38,None,og frosted purple,goth harajuku,green,dilated,black,sonora,goth headband,None,None,None,None,21.758807426884907,1440
1441,1441,c-drip,hypebeast,29,None,bowl blue,skull sweater,green,classic,clay,roadside,None,None,larry glasses,None,None,21.126630146707846,1441
1442,1442,normal,lolita-prep,25,None,bowl black,green blazer,brown,classic,pale,sunset,pink bonnet,temple cross tattoo,mottega sunglasses yellow,None,None,41.5334316952176,1442
1443,1443,b-drip,prep-gyaru,34,spider neck tattoo,bowl black,tennis outfit,blue,dilated,clay,sunset,cross cap white,None,None,None,None,29.70803682041197,1443
1444,1444,b-drip,prep,33,None,tuft purple,bear sweater,brown,dilated,clay,sunset,None,None,cobain glasses,None,bar piercings,33.78926870322728,1444
1445,1445,c-drip,gyaru,29,None,braid green,special people shirt,blue,closed,pale,sunrise,None,None,prescription glasses,None,flower earring,34.71963349382043,1445
1446,1446,ss-drip,hypebeast-gyaru,46,None,og blonde,matagonia pullover,aqua,dilated,pink,roadside,trucker pink camo,snakebites,mottega sunglasses blue,evil eye necklace,None,71.60745264162327,1446
1447,1447,normal,lolita,25,lean neck tattoo,bowl green,fur coat,green,dilated,clay,xp,None,None,None,None,None,22.719374705458797,1447
1448,1448,c-drip,harajuku-gyaru,28,None,og orange,jesus tank,brown,sparkle,pink,mountain,heihei hat,None,None,coral cross necklace,None,31.07956187016714,1448
1449,1449,s-drip,lolita-prep,40,None,short orange,sheep pullover,green,sleepy,tan,mountain,blue pink bow,teardrops tattoo,None,None,strawberry earring,49.869795805174206,1449
1450,1450,b-drip,hypebeast,32,None,bowl green,silk shirt,green,sleepy,clay,sonora,None,None,mottega sunglasses blue,None,None,22.287298029430875,1450
1451,1451,normal,prep,12,None,og blonde,green blazer,blue,classic,pale,sunrise,None,None,None,None,None,1.5265599331957747,1451
1452,1452,a-drip,hypebeast-harajuku,35,None,tuft purple,western jacket,blue,crying,clay,mountain,cat earmuffs,star heart tattoo,None,None,cross earring,46.03956029659821,1452
1453,1453,c-drip,prep-gyaru,28,None,braid green,kogal cardigan,green,closed,pale,bushland,workin cap,star heart tattoo,None,None,None,29.258470582436953,1453
1454,1454,c-drip,harajuku,28,None,short blonde,goth harajuku,brown,classic,pale,sonora,None,teardrops tattoo,None,None,flower earring,35.79439348002024,1454
1455,1455,c-drip,hypebeast,26,None,bowl green,mape hoodie,green,teary,pink,sunrise,None,None,mottega sunglasses yellow,None,None,21.44441183634972,1455
1456,1456,a-drip,harajuku-gyaru,39,None,braid black,bosozuku jacket,brown,teary,pale,mountain,brown cowboy hat,teardrops tattoo,None,None,chain earrings,45.236720467141176,1456
1457,1457,c-drip,harajuku-gyaru,28,None,bowl blue,blue ribbon tank,brown,sleepy,pale,roadside,bear ears,gucci cone tattoo,None,None,None,31.813667925460553,1457
1458,1458,a-drip,hypebeast-harajuku,38,None,bowl blue,meline teddy,brown,crying,clay,sunset,bear ears,None,None,None,cherry earring,32.34919367975472,1458
1459,1459,a-drip,harajuku-gyaru,35,None,braid green,cactus shirt,blue,teary,clay,casino,cat earmuffs,nose ring silver,round glasses,None,None,47.62841428581312,1459
1460,1460,normal,gyaru,22,None,og frosted purple,mwo shirt,lilac,classic,pale,mountain,None,None,None,None,None,5.280232819726611,1460
1461,1461,a-drip,lolita-hypebeast,36,None,tuft dark,football shirt,green,dilated,tan,mountain,maid hat,face piercings,None,None,dual rings gold,46.875818101637186,1461
1462,1462,b-drip,lolita-gyaru,30,None,short blue,goth poncho,brown,classic,pale,sonora,brown cowboy hat,None,None,None,None,14.299911139984511,1462
1463,1463,b-drip,harajuku,32,None,None,goth harajuku,brown,dilated,clay,mountain,strawberry hat,star heart tattoo,None,None,None,28.756797601998674,1463
1464,1464,normal,gyaru,21,None,short blonde,mwo shirt,blue,classic,clay,streets,None,None,None,None,None,3.1933040822586003,1464
1465,1465,normal,gyaru,20,spider neck tattoo,bowl brown,blue ribbon tank,lilac,sparkle,pink,sunset,None,None,None,silver coin necklace,None,41.66048634192535,1465
1466,1466,c-drip,hypebeast,27,None,bowl green,silk shirt,green,crying,clay,casino,None,None,None,None,None,8.271046617034356,1466
1467,1467,normal,gyaru,24,None,short blue,mouse tank,brown,classic,clay,sunrise,None,None,None,evil eye necklace,dual rings gold,32.54670255274702,1467
1468,1468,c-drip,prep-harajuku,29,None,braid brown,leopard vest,blue,teary,clay,sunrise,orange beret,None,None,None,None,14.626034785955861,1468
1469,1469,normal,prep,14,None,tuft brown,bear sweater,brown,classic,clay,mountain,None,nose ring gold,None,None,None,17.50874928998783,1469
1470,1470,c-drip,lolita-gyaru,27,None,tuft green,blue ribbon tank,aqua,sparkle,pink,bushland,pink bow,temple cross tattoo,None,smiley bead necklace,None,50.482034068475414,1470
1471,1471,c-drip,hypebeast-gyaru,27,None,og blonde,western jacket,green,classic,pale,sunrise,rhinestone skull cap,nose ring silver,None,None,None,26.53818831726184,1471
1472,1472,s-drip,gyaru,42,spider neck tattoo,braid brown,mwo shirt,leaf,sparkle,tan,sunrise,trucker oasis,None,mottega sunglasses blue,None,None,57.454518280942814,1472
1473,1473,c-drip,harajuku-gyaru,26,None,og orange,cardigan tee,green,teary,pale,sonora,backwards trucker pink,nose ring silver,None,None,cross earring,44.08453237009529,1473
1474,1474,b-drip,prep,32,None,bowl slate,ulzzang coat,blue,teary,alien,sunrise,None,None,None,None,None,10.374930325373082,1474
1475,1475,a-drip,prep-gyaru,36,None,tuft purple,mwo shirt,lilac,classic,pale,sonora,bean hat,temple cross tattoo,None,None,safety pin piercing,48.88508257545528,1475
1476,1476,normal,gyaru,24,None,bowl brown,leopard polo,blue,classic,clay,streets,None,None,None,silver coin necklace,None,20.22280979434738,1476
1477,1477,c-drip,prep-harajuku,27,None,short blonde,black blazer,green,dilated,pink,bushland,fez,None,None,None,None,13.639006886761404,1477
1478,1478,s-drip,harajuku,43,None,short pink,zip polo,green,classic,clay,sunrise,None,None,round glasses,coral cross necklace,loop chain earring,54.74278396053973,1478
1479,1479,normal,lolita,15,None,og orange,blue pink shirt,brown,classic,pink,sunset,None,None,None,None,None,3.757931820752102,1479
1480,1480,a-drip,prep-hypebeast,38,None,bowl blue,bear sweater,green,classic,pale,sunrise,treeprint bucket,tyson tribal tattoo,None,None,burger earring,43.46166453941138,1480
1481,1481,normal,gyaru,15,None,short blonde,special people shirt,green,sparkle,clay,sunrise,None,None,None,None,None,0.9556418176948711,1481
1482,1482,a-drip,hypebeast-gyaru,37,None,short green,malenciaga neon,brown,sparkle,clay,bushland,trucker white rabbit,None,round glasses,None,None,29.877562827551852,1482
1483,1483,normal,hypebeast,20,None,tuft blue,chore coat,green,sleepy,clay,bushland,None,None,None,None,None,3.107506610752027,1483
1484,1484,b-drip,hypebeast,30,None,bowl blue,meline teddy,blue,sparkle,pink,sunrise,None,None,None,None,None,3.97382540962029,1484
