,Stamina,Special Set,Pet,Mask,Clothes,Eyes,Mouth,Antenna,Skin,Background,Class,Rarity score,Token Id
927,863.34,None,None,None,None,Party-Shades,Yellow-Gum,Pirate-Band-Yellow,White,Teal,Common,0.586662326301117,927
928,3818.84,None,None,Punisher,None,None,None,Pineapple-Fro,Hollow-Collage-Angel,Teal,Elite,46.28243980136683,928
929,947.35,None,None,None,None,Bored-Lizzard,Robo-Teeth,Party-Time,Silver,Mint-Fiddle,Common,5.267191955197176,929
930,878.94,None,None,None,None,In-Love,Tiny-Tongue,Nerd,White,Pigeon,Common,1.7810843082273375,930
931,958.34,None,None,None,None,In-Love,Blue-Gum,Yellow-Lemon,Green,Puce-Fiddle,Common,6.103116630915936,931
932,915.14,None,None,None,None,Goof,Pipe,Pirate-Feather,Rose,Salmon,Common,3.5300417433572684,932
933,908.55,None,None,None,None,Blue-Puppies,Blue-Gum,Captain,White,Grizzle,Common,3.2792841556430883,933
934,919.95,None,None,None,None,Adorable,Robo-Teeth,Uncle-Fro,White,Tiffany,Common,3.7791129282040226,934
935,3950.77,None,Cool-Cat,None,Farmer-Gear,WTF,Rude-Tongue,None,Collage,Salmon,Elite,72.25188767274679,935
936,975.35,None,None,None,None,Potters,Fangs,Flower-Blue,Purple,Cider,Common,6.971911253038278,936
937,1542.1,None,None,None,None,Banana-Shades,Monster,Smooth-Fro,Hollow-Leopard,Grizzle,Rare,15.36382214464508,937
938,974.55,None,None,None,None,Provocative,Surprised,Nerd,Red,Teal,Common,6.939515013159676,938
939,1552.7,None,None,None,None,Funky-Apple,Happy-Fangs,Salsa,Hollow-Black-Angel,Worldly,Rare,16.091268028624526,939
940,930.75,None,None,None,None,Pandas,Flabber,Innocent-Tails,Silver,Puce-Fiddle,Common,4.4745405934466564,940
941,1521.7,None,None,None,None,Badboi-Shades,Pipe,Flower-Hat-Blue,Hollow-Leopard,Puce,Rare,14.79917911661272,941
942,986.95,None,None,None,None,WTF,Monster,Chopper-Kid,Green,Lemonade,Common,7.406425919572802,942
943,1531.71,None,None,None,None,Football-Lemon,Yellow-Gum,Emo-Blonde,Hollow-Ancient,Electric,Rare,14.994443359611154,943
944,1483.69,None,None,None,None,Rainbow-Shades,Yellow-Gum,Princess,Hollow-Pineapple,Grey,Rare,12.69278485794903,944
945,926.95,None,None,None,None,Pandas,Tiny-Tongue,Pretty-Ribbon-Pink,Rose,Attitude,Common,4.21399705696307,945
946,929.54,None,None,None,None,Banana-Shades,Dope,Mohawk-Blue,Rose,Green-Clouds,Common,4.127102826125313,946
947,902.55,None,None,None,None,Blue-Puppies,Tiny-Tongue,Wizzo,White,Teal,Common,2.801874384237002,947
948,1531.9,None,None,None,None,WTF,Yellow-Gum,Gel-Purple,Hollow-Golden,Salmon-Fiddle,Rare,14.788276008222404,948
949,991.95,None,None,None,None,Potters,Drooling,Emo-Red,Red,Khaki,Common,7.590839331594304,949
950,919.94,None,None,None,None,Badboi-Shades,Pipe,Sunday-Hat-White,Rose,Air-Force,Common,3.985910554974454,950
951,956.74,None,None,None,None,In-Love,Rude-Tongue,Nerd,Green,Blue-Clouds,Common,6.005549699657138,951
952,3788.68,None,None,None,Fly-Suit,Shocking,Ogre,Cap-Purple,Silver,Powder,Elite,42.094082371624715,952
953,1548.9,None,None,None,None,Banana-Shades,Pipe,Cap-Black,Hollow-Black-Angel,Moss,Rare,15.939098775895587,953
954,893.94,None,None,None,None,Zebra-Shades,Smoke,Stay-Fit,White,Grey,Common,2.1720084656516585,954
955,1547.9,None,None,None,None,Party-Shades,Big-Smile,Chef,Hollow-Swirley-Angel,Attitude,Rare,15.960691960962537,955
956,1535.9,None,None,None,None,Zebra-Shades,Happy-Fangs,Stylish-Blonde,Hollow-Pineapple-Angel,Teal,Rare,14.951309206920715,956
957,3785.88,None,None,None,Hoodie-Black,Shocking,Rude-Tongue,Party-Time,Rose,Grey,Elite,41.898839802641255,957
958,912.55,None,None,None,None,Suspicious,Stressed,Princess,White,Grey,Common,3.6921578296220767,958
959,909.34,None,None,None,None,Zebra-Shades,Robo-Teeth,Cop,Rose,Salmon,Common,3.323583204961821,959
960,985.95,None,None,None,None,Funky-Apple,Fangs,Pirate-Parrot,Red,Tiffany,Common,7.134879163601438,960
961,882.14,None,None,None,None,Rainbow-Shades,Monster,Sunday-Hat-Blue,White,Wheat,Common,1.8786816968243958,961
962,1535.09,None,None,None,None,Rainbow-Shades,Flabber,Uncle-Fro,Rainbow-Angel,Periwinkle,Rare,15.168427547316188,962
963,1000.95,None,None,None,None,Blue-Puppies,Flabber,Cap-White,Blue,Pine,Common,8.20963694096273,963
964,934.75,None,None,None,None,Sad,Intense,Princess,Rose,Salmon-Fiddle,Common,4.919784585199055,964
965,1569.31,None,None,None,None,Adorable,Kissy-Lips,Bandana-Orange,Hollow-Zombie,Worldly-Fiddle,Rare,17.035732134067395,965
966,899.54,None,None,None,None,Banana-Shades,Robo-Teeth,Top-Hat-Grey,White,Grey,Common,2.6823578267242887,966
967,911.74,None,None,None,None,In-Love,Kissy-Lips,Flower-Purple,Rose,Blue-Clouds,Common,3.5297809771925905,967
968,947.35,None,None,None,None,Suspicious,Displeased,Chef,Silver,Pine,Common,5.364950163372728,968
969,1532.9,None,None,None,None,Goof,Kissy-Lips,Mouse-Beanie,Hollow-Zombie-Angel,Purple-Clouds,Rare,15.439995898896516,969
970,945.34,None,None,None,None,Zebra-Shades,Tiny-Tongue,Beanie-Black,Purple,Blue-Clouds,Common,5.288846070609819,970
971,981.55,None,None,None,None,Infectious,Displeased,Messy-Purple,Red,Mauve,Common,7.156459416382709,971
972,903.55,None,None,None,None,Provocative,Ogre,Pointed-Beanie-Pink,White,Salmon,Common,2.8887251496914224,972
973,945.75,None,None,None,None,Star-Gazer,Interesting,Builder-Joe,Silver,Worldly-Fiddle,Common,5.256497562550631,973
974,901.95,None,None,None,None,WTF,Happy-Fangs,Pointed-Beanie-Pink,White,Pigeon,Common,2.7911538163273732,974
975,929.15,None,None,None,None,Bored-Lizzard,Flabber,Flower-Hat-Blue,Rose,Puce-Fiddle,Common,4.648129169709199,975
976,920.15,None,None,None,None,Suspicious,Ogre,Nerd,Rose,Mauve,Common,4.018658930400935,976
977,1528.49,None,None,None,None,Rainbow-Shades,Silence,Flower-White,Hollow-Leopard-Angel,Worldly,Rare,15.027191782045152,977
978,981.95,None,None,None,None,Shocking,Fangs,Spikes-Green,Red,Grey-Clouds,Common,6.907109948168319,978
979,1544.31,None,None,None,None,Adorable,Mr-Mustache,Messy-Blue,Hollow-Swirley,Puce,Rare,15.624174435550259,979
980,938.55,None,None,None,None,WTF,Rude-Tongue,Spikes-Red,Rose,Banana,Common,4.59403108784666,980
981,922.55,None,None,None,None,Provocative,Dope,Flower-Pink,Silver,Blue-Clouds,Common,4.148882828515044,981
982,937.94,None,None,None,None,Banana-Shades,Displeased,Professor-Pink,Silver,Lemonade,Common,4.496438083159364,982
983,923.54,None,None,None,None,Banana-Shades,Surprised,Cap-White,Silver,Salmon-Fiddle,Common,4.00781231106309,983
984,896.75,None,None,None,None,Funky-Apple,Fangs,Messy-Purple,White,Puce,Common,2.5846213447892765,984
985,921.75,None,None,None,None,Sad,Displeased,Sunday-Hat-Blue,White,Puce-Fiddle,Common,3.9960442868255868,985
986,1517.1,None,None,None,None,Potters,Yellow-Gum,Yellow-Lemon,Hollow-Swirley,Green-Clouds,Rare,14.40804199794088,986
987,1520.1,None,None,None,None,None,None,Beanie-Pink,Hollow-Dead-Fish-Rose,Mauve,Rare,14.559437103679517,987
988,916.15,None,None,None,None,Blue-Puppies,Robo-Teeth,Princess,White,Worldly-Fiddle,Common,3.876592946951788,988
989,1509.5,None,None,None,None,Zebra-Shades,Krooked-Smile,Flower-Purple,Hollow-Swirley,Salmon,Rare,13.930440975723302,989
990,1519.7,None,None,None,None,In-Love,Rude-Tongue,Mr-Brain,Hollow-Golden,Puce,Rare,14.419244995788997,990
991,965.14,None,None,None,None,Badboi-Shades,Krooked-Smile,Uncle-Fro,Purple,Pine,Common,6.233579715194784,991
992,924.55,None,None,None,None,Funky-Apple,Ogre,Innocent-Tails,Rose,Grey-Clouds,Common,4.181253020965148,992
993,919.74,None,None,None,None,Badboi-Shades,Tiny-Tongue,Smooth-Fro,Rose,Mint,Common,3.605954663564327,993
994,3796.29,None,None,None,Farmer-Gear,WTF,Drooling,Messy-Purple,Rose,Mint,Elite,42.452397249607124,994
995,1545.51,None,None,None,None,Infectious,Mr-Mustache,Pointed-Beanie-Yellow,Hollow-Swirley,Grey,Rare,15.797915149767261,995
996,968.14,None,None,None,None,Zebra-Shades,Rude-Tongue,Chopper-Kid,Blue,Powder,Common,6.374876290721289,996
997,922.55,None,None,None,None,Innocent-Lashes,Smoke,Top-Hat-Grey,Rose,Mauve,Common,3.942480839262294,997
998,868.14,None,None,None,None,Zebra-Shades,Yellow-Gum,Mr-Brain,White,Purple-Clouds,Common,1.0317713918734457,998
999,928.95,None,None,None,None,Potters,Happy-Fangs,Captain,Rose,Mint,Common,4.409496036983397,999
1000,900.54,None,None,None,None,Goof,Pipe,Sunday-Hat-White,White,Banana,Common,2.932137473463782,1000
1001,962.54,None,None,None,None,In-Love,Rude-Tongue,Cap-White,Purple,Worldly,Common,6.135678032373019,1001
1002,917.35,None,None,None,None,Sad,Yellow-Gum,Captain,Silver,Air-Force-Fiddle,Common,3.7580370116318553,1002
1003,1554.31,None,None,None,None,Innocent-Lashes,Rude-Tongue,Pointed-Beanie-Yellow,Hollow-Collage,Purple-Clouds,Rare,16.275759637593172,1003
1004,892.14,None,None,None,None,Banana-Shades,Drooling,Cop,White,Attitude,Common,2.399981960753374,1004
1005,924.34,None,None,None,None,Badboi-Shades,Smoke,Emo-Red,Rose,Prussian,Common,3.9532577839687564,1005
1006,891.54,None,None,None,None,In-Love,Yellow-Gum,Beanie-Pink,Silver,Pink-Clouds,Common,2.465778488838574,1006
1007,877.95,None,None,None,None,Double-Vision,Yellow-Gum,Beanie-Pink,White,Salmon,Common,1.7159571187267169,1007
1008,922.34,None,None,None,None,Badboi-Shades,Happy-Fangs,Bandana-Orange,Rose,Ruby-Fiddle,Common,3.9642912729000597,1008
1009,956.55,None,None,None,None,Bored-Lizzard,Surprised,Unicorn,Rose,Lemonade,Common,5.571113227483295,1009
1010,1515.7,None,None,None,None,Funky-Apple,Intense,Pineapple-Fro,Hollow-Pineapple,Grizzle,Rare,14.951083193222104,1010
1011,970.54,None,None,None,None,Party-Shades,Drooling,Rabbit-Black,Green,Periwinkle,Common,6.418132178794841,1011
1012,898.14,None,None,None,None,Party-Shades,Robo-Teeth,Pretty-Ribbon-Red,White,Puce-Fiddle,Common,2.573453109783165,1012
1013,1540.7,None,None,None,None,None,None,Bandana-Orange,Bored-Fish-Collage,Air-Force,Rare,15.493124120821939,1013
1014,929.15,None,None,None,None,Inspector-Lense,Blue-Gum,Messy-Blue,Rose,Electric,Common,4.257296389562815,1014
1015,1528.29,None,None,None,None,Rainbow-Shades,Tiny-Tongue,Gel-Red,Hollow-Collage,Air-Force-Fiddle,Rare,14.647205527251653,1015
1016,920.35,None,None,None,None,Double-Vision,Flabber,Sunday-Hat-Blue,White,Khaki,Common,3.9418636554745596,1016
1017,953.74,None,None,None,None,Banana-Shades,Drooling,Chef,Purple,Coin,Common,5.723243372513095,1017
1018,1528.1,None,None,None,None,None,None,Flower-Red,Hollow-Bored-Fish-Angel-Silver,Electric,Rare,15.10233914031452,1018
1019,1513.5,None,None,None,None,Badboi-Shades,Yellow-Gum,Pirate-Feather,Hollow-Leopard,Flamingo,Rare,13.95236022030813,1019
1020,1522.9,None,None,None,None,None,None,Flower-Pink,Dead-Fish-Collage,Salmon,Rare,14.733138582392868,1020
1021,897.14,None,None,None,None,Zebra-Shades,Rainbow-Puke,Mouse-Beanie,White,Worldly-Fiddle,Common,2.8775612046101107,1021
1022,896.54,None,None,None,None,Rainbow-Shades,Fangs,Beanie-Black,Silver,Grey-Clouds,Common,2.672084923219413,1022
1023,1518.3,None,None,None,None,WTF,Drooling,Sunday-Hat-White,Hollow-Swirley,Teal,Rare,14.419066708676716,1023
1024,939.15,None,None,None,None,Funky-Apple,Ogre,Egg-Holder,Rose,Pink-Clouds,Common,4.6481117647167665,1024
1025,951.14,None,None,None,None,Party-Shades,Yellow-Gum,Rabbit-Black,Green,Periwinkle,Common,5.38665212013862,1025
1026,938.35,None,None,None,None,Blue-Puppies,Smoke,Captain,Rose,Wheat,Common,4.908764093846663,1026
1027,930.75,None,None,None,None,Funky-Apple,Robo-Teeth,Cap-Red,Rose,Blue-Clouds,Common,4.409174369164755,1027
1028,984.35,None,None,None,None,Provocative,Tiny-Tongue,Pirate-Feather,Green,Electric,Common,7.254308813791087,1028
1029,1514.3,None,None,None,None,Zebra-Shades,Tiny-Tongue,Cap-White,Hollow-Swirley,Coin,Rare,14.049879270950521,1029
1030,941.55,None,None,None,None,Inspector-Lense,Pipe,Captain,Rose,Attitude,Common,5.093342646664691,1030
1031,1530.5,None,None,None,None,Goof,Fangs,Chopper-Kid,Hollow-Pineapple-Angel,Salmon,Rare,14.9405626072668,1031
1032,1540.91,None,None,None,None,Bookworm,Intense,Pineapple-Fro,Hollow-Collage-Angel,Carolina,Rare,16.330127130642925,1032
1033,1528.1,None,None,None,None,Banana-Shades,Smoke,Golden-Halo,Hollow-Swirley,Pigeon,Rare,14.538491995888936,1033
1034,912.14,None,None,None,None,Rainbow-Shades,Surprised,Wizzo,Rose,Periwinkle,Common,3.3234571378794695,1034
1035,906.14,None,None,None,None,Banana-Shades,Robo-Teeth,Pretty-Ribbon-Grey,White,Periwinkle,Common,2.9103400583222205,1035
1036,1527.09,None,None,None,None,Rainbow-Shades,Drooling,Pretty-Ribbon-Pink,Hollow-Leopard,Moss,Rare,14.766556789952801,1036
1037,939.75,None,None,None,None,Pandas,Monster,Fightclub,Rose,Puce-Fiddle,Common,4.659132245648107,1037
1038,903.75,None,None,None,None,Football-Lemon,Dope,Princess,White,Pigeon,Common,3.2253208329531033,1038
1039,1515.3,None,None,None,None,None,None,Pineapple-Fro,Hollow-Bored-Fish-Rose,Khaki,Rare,14.917738837842418,1039
1040,925.35,None,None,None,None,Potters,Pipe,Flower-Pink,Silver,Purple-Clouds,Common,4.290027331350248,1040
1041,1488.29,None,None,None,None,Rainbow-Shades,Yellow-Gum,Flower-Hat-Blue,Hollow-Pineapple,Apricot,Rare,12.974904271138712,1041
1042,948.95,None,None,None,None,Funky-Apple,Flabber,Mohawk-Blue,Silver,Prussian,Common,5.1476580267070675,1042
1043,898.14,None,None,None,None,Goof,Happy-Fangs,Pointed-Beanie-Pink,White,Mint-Fiddle,Common,2.5629628976623606,1043
1044,891.34,None,None,None,None,In-Love,Intense,Sunday-Hat-Blue,White,Grey,Common,2.3564956828909973,1044
1045,908.14,None,None,None,None,Rainbow-Shades,Silence,Top-Hat-Grey,Rose,Grizzle,Common,3.1604977835568886,1045
1046,968.94,None,None,None,None,Badboi-Shades,Surprised,Flower-Purple,Green,Pigeon,Common,6.602862890469583,1046
1047,1550.5,None,None,None,None,Pandas,Ogre,Emo-Brown,Hollow-Golden,Khaki,Rare,16.03688736047707,1047
1048,949.35,None,None,None,None,Disturbed,Robo-Teeth,Messy-Purple,Silver,Prussian,Common,5.408405986453237,1048
1049,1546.51,None,None,None,None,Provocative,Intense,Flower-Pink,Hollow-Pineapple,Air-Force-Fiddle,Rare,16.014981267501227,1049
1050,905.95,None,None,None,None,Creepy-Zombie,Smoke,Pineapple-Fro,Rose,Flamingo,Common,3.8883348585427484,1050
1051,1531.31,None,None,None,None,Football-Lemon,Yellow-Gum,Rabbit-Brown,Hollow-Swirley,Worldly,Rare,14.907562175961328,1051
1052,940.75,None,None,None,None,Blue-Puppies,Krooked-Smile,Poop-Scoop,Rose,Flamingo,Common,4.811066716873946,1052
1053,1555.71,None,None,None,None,Bored-Lizzard,Displeased,Mouse-Beanie,Hollow-Black-Angel,Apricot,Rare,16.65571111903339,1053
1054,989.35,None,None,None,None,Wishful,Pipe,Lucky-Irish,Purple,Pine,Common,7.547313959205722,1054
1055,1536.1,None,None,None,None,Badboi-Shades,Stressed,Flower-Purple,Hollow-Pineapple,Wheat,Rare,15.363474356360346,1055
1056,875.34,None,None,None,None,Party-Shades,Blue-Gum,Top-Hat-Yellow,White,Mauve,Common,1.2270096657892446,1056
1057,907.94,None,None,None,None,Banana-Shades,Tiny-Tongue,Messy-Purple,Silver,Puce-Fiddle,Common,3.150007644578941,1057
1058,1514.1,None,None,None,None,Goof,Smoke,Princess,Hollow-Pineapple,Grizzle,Rare,14.364903495310605,1058
1059,929.94,None,None,None,None,In-Love,Dope,Lama-Love,Rose,Apricot,Common,4.192116993069861,1059
1060,1513.89,None,None,None,None,Rainbow-Shades,Blue-Gum,Princess,Hollow-Golden Angel,Air-Force-Fiddle,Rare,14.332437818409643,1060
1061,1546.71,None,None,None,None,Disturbed,Happy-Fangs,White-Halo,Hollow-Golden,Puce,Rare,15.667791109517532,1061
1062,937.55,None,None,None,None,Funky-Apple,Smoke,Pineapple-Fro,Red,Salmon,Common,5.58222061815875,1062
1063,1545.3,None,None,None,None,Potters,Flabber,Gel-Red,Hollow-Golden,Teal,Rare,15.559064669282673,1063
1064,939.15,None,None,None,None,Inspector-Lense,Surprised,Mohawk-Red,Rose,Tiffany,Common,4.789469275897234,1064
1065,910.95,None,None,None,None,WTF,Monster,Cap-Purple,Silver,Mauve,Common,3.3129452178790273,1065
1066,890.15,None,None,None,None,Football-Lemon,Yellow-Gum,Cap-Red,White,Flamingo,Common,2.2044829755450768,1066
1067,881.54,None,None,None,None,In-Love,Yellow-Gum,Top-Hat-Yellow,White,Worldly-Fiddle,Common,1.574530042629152,1067
1068,1536.49,None,None,None,None,Rainbow-Shades,Intense,Pirate-Parrot,Hollow-Leopard,Worldly,Rare,15.016253879384255,1068
1069,1503.1,None,None,None,None,Zebra-Shades,Yellow-Gum,Stylish-Pink,Hollow-Pineapple,Mauve,Rare,13.213754735969166,1069
1070,1520.7,None,None,None,None,Party-Shades,Mr-Mustache,Sunday-Hat-White,Hollow-Ancient,Tiffany,Rare,14.581865256428324,1070
1071,989.75,None,None,None,None,Pandas,Silence,Wizzo,Blue,Electric,Common,7.536628201145619,1071
1072,924.75,None,None,None,None,Adorable,Yellow-Gum,Spikes-Blue,Silver,Electric,Common,3.7907418616750004,1072
1073,956.94,None,None,None,None,Rainbow-Shades,Intense,Lucky-Irish,Purple,Air-Force,Common,5.7882749888109775,1073
1074,1530.9,None,None,None,None,None,None,Cap-White,Hollow-Dead-Fish-Rose,Salmon,Rare,14.96119467402067,1074
1075,905.14,None,None,None,None,Rainbow-Shades,Smoke,Rabbit-Brown,Rose,Green-Clouds,Common,2.9542348224541226,1075
1076,914.95,None,None,None,None,Inspector-Lense,Mr-Mustache,Flower-Purple,White,Mint-Fiddle,Common,3.6811417613373405,1076
1077,929.34,None,None,None,None,Badboi-Shades,Interesting,Pirate-Parrot,Silver,Grey,Common,4.072969892608738,1077
1078,1529.7,None,None,None,None,None,None,Flower-Red,Hollow-Dead-Fish-Angel-Rose,Periwinkle,Rare,15.200071282866084,1078
1079,889.74,None,None,None,None,Rainbow-Shades,Kissy-Lips,Bandana-Orange,White,Mint,Common,2.15008057860069,1079
1080,1542.71,None,None,None,None,Football-Lemon,Tiny-Tongue,Flower-Hat-Blue,Hollow-Poison,Puce-Fiddle,Rare,15.928334789565026,1080
1081,915.55,None,None,None,None,Inspector-Lense,Happy-Fangs,Light-Bulb,White,Grey-Clouds,Common,3.4423434095894483,1081
1082,977.75,None,None,None,None,Bored-Lizzard,Happy-Fangs,Spikes-Green,Purple,Mauve,Common,6.678740979969973,1082
1083,944.74,None,None,None,None,In-Love,Blue-Gum,Mouse-Beanie,Purple,Puce-Fiddle,Common,5.516650015020282,1083
1084,903.95,None,None,None,None,WTF,Rude-Tongue,Pointed-Beanie-Pink,White,Puce-Fiddle,Common,2.899462997285213,1084
1085,908.34,None,None,None,None,Badboi-Shades,Pipe,Mohawk-Red,White,Mint-Fiddle,Common,3.105660842568614,1085
1086,886.54,None,None,None,None,Banana-Shades,Rose-Swag,Cop,White,Mauve,Common,2.0958260323927287,1086
1087,981.15,None,None,None,None,Adorable,Krooked-Smile,Mouse-Beanie,Green,Pink-Clouds,Common,7.471466191359383,1087
1088,891.94,None,None,None,None,In-Love,Pipe,Emo-Brown,White,Salmon,Common,2.31301378895342,1088
1089,1566.11,None,None,None,None,Disturbed,Drooling,Lama-Love,Hollow-Collage,Mint,Rare,16.677443342671374,1089
1090,895.19,None,None,None,None,Badboi-Shades,Surprised,Mohawk-Purple,White,Salmon,Common,2.3455665662751892,1090
1091,983.67,None,None,None,None,Goof,Dope,Chocolate-Front-Flip,Green,Air-Force,Common,7.037247074778913,1091
1092,915.81,None,None,None,None,Shocking,Pipe,Stay-Fit,White,Pine,Common,3.3665695461789906,1092
1093,1569.64,None,None,None,None,Disturbed,Interesting,Uncle-Fro,Hollow-Swirley-Angel,Powder,Rare,17.03587119090911,1093
1094,913.41,None,None,None,None,Shocking,Rose-Swag,Fightclub,White,Coin,Common,3.22541204836638,1094
1095,1502.79,None,None,None,None,Party-Shades,Yellow-Gum,Emo-Blonde,Hollow-Poison-Angel,Mauve,Rare,13.44183262949164,1095
1096,980.67,None,None,None,None,Shocking,Displeased,Captain,Green,Powder,Common,7.211192008649473,1096
1097,977.66,None,None,None,None,Zebra-Shades,Dope,Professor-Pink,Blue,Tiffany,Common,6.668090016120298,1097
1098,1541.42,None,None,None,None,None,None,Pirate-Band-Yellow,Hollow-Dead-Fish-Angel-Rose,Coin,Rare,15.373807652391369,1098
1099,1534.02,None,None,None,None,Shocking,Stressed,Builder-Joe,Hollow-Black,Teal,Rare,15.15759386026402,1099
1100,885.8,None,None,None,None,Badboi-Shades,Drooling,Pineapple-Fro,Rose,Powder,Common,2.7918449593780563,1100
1101,905.01,None,None,None,None,Badboi-Shades,Ogre,Gel-Blue,White,Lemonade,Common,2.823489287649755,1101
1102,1517.61,None,None,None,None,Rainbow-Shades,Tiny-Tongue,Mr-Brain,Hollow-Black-Angel,Powder,Rare,14.245565209301148,1102
1103,893.2,None,None,None,None,Goof,Dope,Flower-White,White,Mint-Fiddle,Common,2.5738269323986525,1103
1104,1515.81,None,None,None,None,Disturbed,Silence,Pineapple-Fro,Hollow-Swirley,Purple-Clouds,Rare,14.961955823401981,1104
1105,1534.83,None,None,None,None,Badboi-Shades,Interesting,Flower-Purple,Hollow-Pineapple,Air-Force-Fiddle,Rare,15.330938994361837,1105
1106,1514.21,None,None,None,None,Goof,Yellow-Gum,Rice-Fields,Hollow-Ancient,Attitude,Rare,14.07172886706938,1106
1107,897.4,None,None,None,None,Rainbow-Shades,Fangs,Spikes-Blue,Silver,Mauve,Common,2.324686164303975,1107
1108,942.25,None,None,None,None,Party-Shades,Dope,Pineapple-Fro,Green,Apricot,Common,5.853728222130227,1108
1109,917.82,None,None,None,None,Badboi-Shades,Mr-Mustache,Rice-Fields,Silver,Grizzle,Common,3.7144681294388846,1109
